timestamp,index,name,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,temperature.gpu
2026/06/18 18:46:46.662, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 7.90, 33
2026/06/18 18:46:46.666, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.86, 36
2026/06/18 18:46:46.669, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.63, 33
2026/06/18 18:46:46.672, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.24, 32
2026/06/18 18:46:47.675, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 7.99, 33
2026/06/18 18:46:47.677, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.76, 36
2026/06/18 18:46:47.680, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.63, 32
2026/06/18 18:46:47.682, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.95, 32
2026/06/18 18:46:48.685, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 7.80, 33
2026/06/18 18:46:48.688, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.86, 36
2026/06/18 18:46:48.691, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.54, 32
2026/06/18 18:46:48.693, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.24, 32
2026/06/18 18:46:49.696, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 7.99, 33
2026/06/18 18:46:49.699, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.15, 36
2026/06/18 18:46:49.702, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.35, 32
2026/06/18 18:46:49.704, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.34, 32
2026/06/18 18:46:50.707, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.19, 33
2026/06/18 18:46:50.709, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.86, 36
2026/06/18 18:46:50.712, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.44, 32
2026/06/18 18:46:50.714, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.05, 32
2026/06/18 18:46:51.717, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.09, 33
2026/06/18 18:46:51.719, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.66, 36
2026/06/18 18:46:51.722, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.44, 32
2026/06/18 18:46:51.724, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.95, 31
2026/06/18 18:46:52.727, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.47, 33
2026/06/18 18:46:52.729, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.76, 36
2026/06/18 18:46:52.732, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.25, 32
2026/06/18 18:46:52.734, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.05, 32
2026/06/18 18:46:53.737, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 7.99, 33
2026/06/18 18:46:53.740, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.76, 36
2026/06/18 18:46:53.742, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.35, 32
2026/06/18 18:46:53.745, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.24, 31
2026/06/18 18:46:54.747, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 7.99, 33
2026/06/18 18:46:54.750, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.66, 36
2026/06/18 18:46:54.752, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.35, 32
2026/06/18 18:46:54.755, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.15, 31
2026/06/18 18:46:55.757, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 7.80, 33
2026/06/18 18:46:55.760, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.57, 36
2026/06/18 18:46:55.762, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.35, 32
2026/06/18 18:46:55.765, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.15, 31
2026/06/18 18:46:56.767, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 7.99, 33
2026/06/18 18:46:56.770, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.57, 36
2026/06/18 18:46:56.772, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.53, 32
2026/06/18 18:46:56.775, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.15, 31
2026/06/18 18:46:57.777, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 7.80, 33
2026/06/18 18:46:57.780, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.76, 35
2026/06/18 18:46:57.782, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.73, 32
2026/06/18 18:46:57.786, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.15, 31
2026/06/18 18:46:58.789, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 7.70, 33
2026/06/18 18:46:58.791, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.76, 35
2026/06/18 18:46:58.794, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 11.46, 32
2026/06/18 18:46:58.798, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.15, 31
2026/06/18 18:46:59.800, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.09, 33
2026/06/18 18:46:59.803, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.66, 35
2026/06/18 18:46:59.805, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 10.88, 32
2026/06/18 18:46:59.808, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.86, 31
2026/06/18 18:47:00.811, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 7.90, 33
2026/06/18 18:47:00.814, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.66, 35
2026/06/18 18:47:00.816, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 10.11, 32
2026/06/18 18:47:00.819, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.96, 31
2026/06/18 18:47:01.821, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.09, 32
2026/06/18 18:47:01.824, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.57, 35
2026/06/18 18:47:01.826, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 10.02, 32
2026/06/18 18:47:01.829, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.05, 31
2026/06/18 18:47:02.831, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.09, 32
2026/06/18 18:47:02.834, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.57, 35
2026/06/18 18:47:02.836, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.92, 32
2026/06/18 18:47:02.839, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.15, 31
2026/06/18 18:47:03.841, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.09, 32
2026/06/18 18:47:03.844, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.47, 35
2026/06/18 18:47:03.847, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.73, 32
2026/06/18 18:47:03.849, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.95, 31
2026/06/18 18:47:04.852, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 7.90, 32
2026/06/18 18:47:04.854, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.66, 35
2026/06/18 18:47:04.857, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.44, 32
2026/06/18 18:47:04.859, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.05, 31
2026/06/18 18:47:05.862, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 7.99, 32
2026/06/18 18:47:05.864, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.66, 35
2026/06/18 18:47:05.867, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.34, 32
2026/06/18 18:47:05.869, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.96, 31
2026/06/18 18:47:06.872, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 7.71, 32
2026/06/18 18:47:06.875, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.86, 35
2026/06/18 18:47:06.877, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.53, 32
2026/06/18 18:47:06.879, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.95, 31
2026/06/18 18:47:07.882, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 7.99, 32
2026/06/18 18:47:07.885, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.76, 35
2026/06/18 18:47:07.887, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.44, 32
2026/06/18 18:47:07.890, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.15, 31
2026/06/18 18:47:08.892, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 7.90, 32
2026/06/18 18:47:08.895, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.57, 35
2026/06/18 18:47:08.898, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.53, 32
2026/06/18 18:47:08.900, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.24, 31
2026/06/18 18:47:09.903, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 7.99, 32
2026/06/18 18:47:09.906, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.86, 35
2026/06/18 18:47:09.908, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.53, 32
2026/06/18 18:47:09.911, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.53, 31
2026/06/18 18:47:10.913, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 7.99, 32
2026/06/18 18:47:10.916, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.66, 35
2026/06/18 18:47:10.918, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.44, 32
2026/06/18 18:47:10.921, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.34, 31
2026/06/18 18:47:11.923, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 7.90, 32
2026/06/18 18:47:11.926, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.86, 35
2026/06/18 18:47:11.929, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.35, 31
2026/06/18 18:47:11.931, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 11.17, 31
2026/06/18 18:47:12.934, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.38, 32
2026/06/18 18:47:12.937, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.86, 35
2026/06/18 18:47:12.939, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.34, 31
