timestamp,index,name,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,temperature.gpu
2026/06/18 21:04:41.508, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.53, 53
2026/06/18 21:04:41.511, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 10.11, 54
2026/06/18 21:04:41.514, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 12.13, 51
2026/06/18 21:04:41.516, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 67.80, 61
2026/06/18 21:04:42.519, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.34, 53
2026/06/18 21:04:42.521, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.92, 53
2026/06/18 21:04:42.524, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 11.74, 51
2026/06/18 21:04:42.526, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 67.80, 61
2026/06/18 21:04:43.528, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.24, 52
2026/06/18 21:04:43.531, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 10.21, 53
2026/06/18 21:04:43.534, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 11.74, 50
2026/06/18 21:04:43.536, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 67.70, 61
2026/06/18 21:04:44.538, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.25, 52
2026/06/18 21:04:44.541, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 10.11, 52
2026/06/18 21:04:44.543, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 11.65, 50
2026/06/18 21:04:44.546, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 67.61, 61
2026/06/18 21:04:45.548, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.25, 51
