timestamp,index,name,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,temperature.gpu
2026/06/18 23:24:00.972, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.63, 51
2026/06/18 23:24:00.975, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.82, 48
2026/06/18 23:24:00.978, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 11.46, 45
2026/06/18 23:24:00.981, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 10.88, 49
2026/06/18 23:24:01.984, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.15, 50
2026/06/18 23:24:01.986, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.53, 48
2026/06/18 23:24:01.989, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 11.07, 45
2026/06/18 23:24:01.991, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 11.07, 49
2026/06/18 23:24:02.994, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 9.63, 50
2026/06/18 23:24:03.000, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 10.20, 48
2026/06/18 23:24:03.003, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 11.94, 44
2026/06/18 23:24:03.006, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 11.84, 49
2026/06/18 23:24:04.009, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 58.17, 51
2026/06/18 23:24:04.087, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 58.37, 48
2026/06/18 23:24:04.090, 2, NVIDIA GeForce GTX 1080 Ti, 5, 0, 5, 11264, 60.54, 45
2026/06/18 23:24:04.093, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 13, 11264, 11.65, 48
2026/06/18 23:24:05.096, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 58.30, 51
2026/06/18 23:24:05.161, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 58.49, 48
2026/06/18 23:24:05.165, 2, NVIDIA GeForce GTX 1080 Ti, 4, 0, 5, 11264, 60.61, 45
2026/06/18 23:24:05.168, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 13, 11264, 60.02, 49
2026/06/18 23:24:06.171, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 23, 11264, 58.20, 51
2026/06/18 23:24:06.173, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 58.56, 49
2026/06/18 23:24:06.179, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 60.70, 46
2026/06/18 23:24:06.184, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 60.11, 49
2026/06/18 23:24:07.188, 0, NVIDIA GeForce GTX 1080 Ti, 3, 0, 15, 11264, 58.20, 51
2026/06/18 23:24:07.194, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 56.35, 49
2026/06/18 23:24:07.196, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 58.52, 46
2026/06/18 23:24:07.198, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 58.01, 49
2026/06/18 23:24:08.201, 0, NVIDIA GeForce GTX 1080 Ti, 2, 0, 143, 11264, 55.23, 51
2026/06/18 23:24:08.203, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 56.54, 49
2026/06/18 23:24:08.208, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 58.33, 46
2026/06/18 23:24:08.211, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 57.91, 49
2026/06/18 23:24:09.213, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 13, 11264, 58.20, 51
2026/06/18 23:24:09.257, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 50.90, 49
2026/06/18 23:24:09.260, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 55.74, 46
2026/06/18 23:24:09.263, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 58.01, 49
2026/06/18 23:24:10.265, 0, NVIDIA GeForce GTX 1080 Ti, 56, 2, 2511, 11264, 59.93, 50
2026/06/18 23:24:10.267, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 51.00, 48
2026/06/18 23:24:10.270, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 52.44, 46
2026/06/18 23:24:10.276, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 52.05, 49
2026/06/18 23:24:11.284, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5237, 11264, 67.70, 51
2026/06/18 23:24:11.286, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 50.78, 48
2026/06/18 23:24:11.288, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 52.56, 46
2026/06/18 23:24:11.291, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 51.86, 49
2026/06/18 23:24:12.293, 0, NVIDIA GeForce GTX 1080 Ti, 75, 42, 5237, 11264, 194.77, 54
2026/06/18 23:24:12.296, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 12.60, 48
2026/06/18 23:24:12.299, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 14.06, 45
2026/06/18 23:24:12.301, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 13.67, 48
2026/06/18 23:24:13.304, 0, NVIDIA GeForce GTX 1080 Ti, 74, 42, 5237, 11264, 207.16, 55
2026/06/18 23:24:13.306, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 12.60, 47
2026/06/18 23:24:13.309, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 13.86, 44
2026/06/18 23:24:13.311, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 13.66, 48
2026/06/18 23:24:14.314, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5237, 11264, 68.05, 53
2026/06/18 23:24:14.320, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 12.50, 47
2026/06/18 23:24:14.323, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 13.77, 44
2026/06/18 23:24:14.325, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 13.66, 48
2026/06/18 23:24:15.328, 0, NVIDIA GeForce GTX 1080 Ti, 17, 0, 5275, 11264, 62.72, 53
2026/06/18 23:24:15.330, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.81, 47
2026/06/18 23:24:15.333, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 10.98, 43
2026/06/18 23:24:15.335, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 10.78, 47
2026/06/18 23:24:16.338, 0, NVIDIA GeForce GTX 1080 Ti, 73, 40, 5275, 11264, 210.94, 56
2026/06/18 23:24:16.340, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.43, 46
2026/06/18 23:24:16.343, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 10.69, 43
2026/06/18 23:24:16.346, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 10.78, 47
2026/06/18 23:24:17.348, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5275, 11264, 68.07, 53
2026/06/18 23:24:17.351, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.62, 46
2026/06/18 23:24:17.354, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 10.88, 43
2026/06/18 23:24:17.356, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 10.68, 47
2026/06/18 23:24:18.359, 0, NVIDIA GeForce GTX 1080 Ti, 74, 41, 5275, 11264, 187.38, 56
2026/06/18 23:24:18.361, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.33, 46
2026/06/18 23:24:18.364, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 10.78, 42
2026/06/18 23:24:18.367, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 14.43, 46
2026/06/18 23:24:19.377, 0, NVIDIA GeForce GTX 1080 Ti, 48, 26, 5275, 11264, 67.78, 56
2026/06/18 23:24:19.379, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.43, 46
2026/06/18 23:24:19.381, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 10.78, 42
2026/06/18 23:24:19.384, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 11.93, 46
2026/06/18 23:24:20.387, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5275, 11264, 67.20, 54
2026/06/18 23:24:20.389, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.82, 45
2026/06/18 23:24:20.392, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 11.07, 42
2026/06/18 23:24:20.394, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 11.35, 46
2026/06/18 23:24:21.397, 0, NVIDIA GeForce GTX 1080 Ti, 75, 41, 5275, 11264, 188.37, 57
2026/06/18 23:24:21.403, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 10.01, 45
2026/06/18 23:24:21.405, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 10.69, 42
2026/06/18 23:24:21.408, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 12.03, 45
2026/06/18 23:24:22.411, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5275, 11264, 67.49, 56
2026/06/18 23:24:22.413, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.82, 45
2026/06/18 23:24:22.416, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 10.78, 42
2026/06/18 23:24:22.418, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 11.07, 45
2026/06/18 23:24:23.421, 0, NVIDIA GeForce GTX 1080 Ti, 46, 11, 5275, 11264, 65.95, 56
2026/06/18 23:24:23.423, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.91, 45
2026/06/18 23:24:23.426, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 10.69, 41
2026/06/18 23:24:23.428, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 10.78, 45
2026/06/18 23:24:24.434, 0, NVIDIA GeForce GTX 1080 Ti, 76, 42, 5277, 11264, 186.65, 57
2026/06/18 23:24:24.436, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.62, 44
2026/06/18 23:24:24.439, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 10.69, 41
2026/06/18 23:24:24.442, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 10.40, 45
